TamanoMatriz;Procesos;Tiempo
3151;14;0.111971
3151;12;0.134981
4701;4;0.347762
2251;20;0.078229
3251;6;0.140497
3151;18;0.097784
3251;8;0.114223
3151;16;0.102937
3201;14;0.114878
3201;12;0.131046
2301;20;0.079109
3301;6;0.152480
3201;18;0.099215
3301;10;0.114610
3301;8;0.116679
3201;16;0.103447
2351;20;0.080766
3251;14;0.116840
3251;12;0.133581
2401;20;0.082850
4751;4;0.363403
3351;6;0.140401
3351;10;0.117093
3251;18;0.100603
3351;8;0.116680
3251;16;0.104442
3301;14;0.117293
3301;12;0.142511
2451;20;0.083114
3401;6;0.137202
3301;16;0.109158
3301;18;0.101847
3401;10;0.117614
3401;8;0.119120
3351;14;0.118570
3351;12;0.124111
2501;20;0.083879
4801;4;0.351548
3351;18;0.103697
3451;10;0.118972
3451;8;0.121685
3351;16;0.107905
3451;6;0.159368
2551;20;0.086106
3401;14;0.122541
3401;12;0.135660
2601;20;0.087004
3501;10;0.121248
3401;18;0.109225
3501;6;0.144338

3501;8;0.124499
3451;14;0.124382
3451;12;0.147768
2651;20;0.086936
4851;4;0.364507
3451;18;0.105687
3551;10;0.123738
3451;16;0.112548
3551;8;0.126719
3551;6;0.137868
2701;20;0.089721
3501;14;0.124456
3501;12;0.133199
2751;20;0.090402
3501;18;0.107042
3601;10;0.126254
3501;16;0.112514
3601;8;0.127555
3601;6;0.171013
3551;14;0.126226
3551;12;0.152321
2801;20;0.093049
4901;4;0.375123
3551;18;0.107565
3651;10;0.127019
3551;16;0.114337
3651;8;0.129282
3651;6;0.151422
2851;20;0.093795
3601;14;0.128323
3601;12;0.130478
2901;20;0.093666
3601;18;0.110924
3701;10;0.127890
3601;16;0.117562
3701;8;0.132141
3701;6;0.144550
3651;14;0.129497
3651;12;0.152959
2951;20;0.094642
4951;4;0.371220
3651;18;0.112263
3751;10;0.129857
3651;16;0.117238
3751;8;0.134282
3751;6;0.175727
3701;14;0.130400
3001;20;0.095367
3701;12;0.154051
3701;18;0.115025
3051;20;0.097494
3801;10;0.132370
3701;16;0.119124
3801;8;0.136539
3801;6;0.159283
3751;14;0.132689
3751;12;0.136484
5001;4;0.371650
3101;20;0.098147
3751;18;0.118066
3851;10;0.135340
3751;16;0.124060
3851;8;0.139127
3851;6;0.152970
3801;14;0.136465
3801;12;0.158474
3151;20;0.100657
3801;18;0.120523
3901;10;0.137070
3801;16;0.122117
3901;8;0.141271
3901;6;0.159932
3851;14;0.139739
3201;20;0.102359
3851;12;0.153857
3851;18;0.123796
3251;20;0.103031
3851;16;0.123374
3901;14;0.143146
3951;10;0.139383
3951;8;0.144452
3951;6;0.181274
3901;12;0.152748
3301;20;0.104631
3901;18;0.124033
1301;22;0.075473
3951;14;0.142698
4001;10;0.141440
4001;8;0.146745
4001;6;0.170305
1351;22;0.061454
3951;12;0.172227
3351;20;0.108620
1401;22;0.061943
1451;22;0.068506
3951;18;0.127790
1501;22;0.076244
4001;14;0.144263
4051;10;0.144782
3951;16;0.126986
4051;8;0.148425
4051;6;0.185483
1551;22;0.069973
4001;12;0.152328
1601;22;0.077801
4001;18;0.128586
1651;22;0.086526
3451;20;0.109857
4051;14;0.146526
4101;10;0.145473
4001;16;0.129746
1701;22;0.068692
4101;8;0.150243
4101;6;0.188868
4051;12;0.157334
1751;22;0.081558
3501;20;0.112234
1801;22;0.082999
4051;18;0.134315
4101;14;0.147962
4151;10;0.147878
1851;22;0.075077
4051;16;0.137013
4151;6;0.194204
4151;8;0.153352
4101;12;0.161520
1901;22;0.083047
3551;20;0.112591
1951;22;0.081559
4101;18;0.134269
4151;14;0.150076
4101;16;0.134968
4201;10;0.149733
2001;22;0.074568
4201;8;0.157645
4201;6;0.172244
3601;20;0.114409
4151;12;0.174870
2051;22;0.088513
4251;10;0.153054
4251;8;0.157297
4251;6;0.204643
4151;18;0.139161
2101;22;0.087584
3651;20;0.120066
4201;14;0.152932
4151;16;0.138300
2151;22;0.083999
4201;12;0.181893
2201;22;0.090368
4251;14;0.155007
4301;10;0.155376
4301;8;0.160714
4301;6;0.195508
4201;18;0.137995
3701;20;0.116933
4251;12;0.167410
2251;22;0.082444
4201;16;0.144904
4251;18;0.145479
2301;22;0.078322
3751;20;0.119558
4301;14;0.164174
4251;16;0.142872
4351;10;0.157099
4351;8;0.162690
4351;6;0.215652
2351;22;0.095750
4301;12;0.180595
2401;22;0.095587
4301;18;0.142785
3801;20;0.127487
4351;14;0.161573
4301;16;0.146734
4401;10;0.157838
2451;22;0.095964
4401;8;0.165282
4351;12;0.184912
4401;6;0.192967
3851;20;0.126032
2501;22;0.100119
4351;18;0.144660
4401;14;0.163908
4351;16;0.152925
2551;22;0.091536
4451;10;0.162898
4451;8;0.168940
4401;12;0.198257
4451;6;0.219487
3901;20;0.126157
2601;22;0.087628
4401;18;0.148791
2651;22;0.086085
4451;14;0.167003
4401;16;0.150128
3951;20;0.129199
4501;10;0.166290
4501;8;0.170570
4451;12;0.194647
2701;22;0.102962
4501;6;0.198515
4451;18;0.151781
2751;22;0.087815
4501;14;0.168344
4001;20;0.133393
4451;16;0.153077
4551;10;0.167443
4551;8;0.179568
2801;22;0.098855
4501;12;0.194111
4551;6;0.227331
4501;18;0.153767
2851;22;0.094298
4051;20;0.134440
4551;14;0.173652
4501;16;0.161754
2901;22;0.106552
4601;10;0.168169
4601;8;0.175778
4551;12;0.194513
4601;6;0.227575
4551;18;0.157769
4101;20;0.136283
2951;22;0.096197
4601;14;0.172999
4551;16;0.159512
3001;22;0.099456
4651;10;0.172273
4651;8;0.180075
4601;12;0.205473
4651;6;0.221892
4601;18;0.161388
4151;20;0.141168
3051;22;0.099167
4651;14;0.176140
4601;16;0.161940
3101;22;0.107315
4701;10;0.175962
4701;8;0.181301
4651;12;0.204084
4201;20;0.141699
4701;6;0.233174
4651;18;0.160443
3151;22;0.103805
4251;20;0.142928
4701;14;0.178497
4651;16;0.172388
4751;10;0.178062
4701;12;0.190347
4751;8;0.184631
3201;22;0.121442
4751;6;0.226310
4701;18;0.166756
4301;20;0.149333
3251;22;0.122742
4701;16;0.168408
4751;14;0.180886
4801;10;0.181283
4751;12;0.211259
4801;8;0.187585
4801;6;0.224284
4751;18;0.167284
4351;20;0.148724
3301;22;0.119989
4801;14;0.183909
4751;16;0.170289
3351;22;0.109255
4851;10;0.182732
4801;12;0.214637
4851;8;0.190239
4801;18;0.175823
4851;6;0.243730
4401;20;0.151483
3401;22;0.125924
4851;14;0.186745
4801;16;0.180900
4901;10;0.185487
3451;22;0.112329
4851;12;0.217231
4901;8;0.194376
4451;20;0.157697
4851;18;0.173927
4901;6;0.244234
3501;22;0.131227
4901;14;0.189243
4851;16;0.176464
4501;20;0.157255
4951;10;0.190477
4951;8;0.196435
4901;12;0.207643
4901;18;0.180523
3551;22;0.132412
4951;6;0.226883
3601;22;0.115652
4551;20;0.159614
4951;14;0.191797
4901;16;0.178732
5001;10;0.190973
4951;12;0.207758
5001;8;0.201784
4951;18;0.180035
5001;6;0.257959
3651;22;0.136053
4601;20;0.166623
5001;14;0.196233
4951;16;0.189222
3701;22;0.126672
5001;12;0.218122
5001;18;0.187018
3751;22;0.128648
4651;20;0.166371
5001;16;0.185613
3801;22;0.125061
1301;24;0.062182
1301;26;0.084217
1301;28;0.060605
4701;20;0.169950
1351;24;0.060515
1351;26;0.070242
1351;28;0.061426
1401;24;0.060602
1401;26;0.081724
1401;28;0.063608
1451;24;0.061746
1451;26;0.087235
1451;28;0.062327
3851;22;0.126757
1501;24;0.062946
1501;26;0.088401
1501;28;0.062825
1551;24;0.062907
1551;26;0.088828
1551;28;0.063648
4751;20;0.179661
1601;24;0.063921
1601;26;0.084408
1601;28;0.064540
3901;22;0.152527
1651;24;0.064603
1651;26;0.085360
1651;28;0.065353
1701;24;0.065211
1701;26;0.066033
1701;28;0.067140
1751;24;0.066381
1751;26;0.089232
1751;28;0.066885
1801;24;0.067465
3951;22;0.156627
1801;26;0.092276
4801;20;0.174758
1801;28;0.067986
1851;24;0.067992
1851;26;0.089250
1851;28;0.069130
1901;24;0.069023
1901;26;0.094422
1901;28;0.070272
1951;24;0.069308
4001;22;0.142230
1951;26;0.083820
1951;28;0.070940
2001;24;0.070599
2001;26;0.094606
4851;20;0.176676
2001;28;0.072276
2051;24;0.071499
2051;26;0.096211
4051;22;0.138325
2051;28;0.072424
2101;24;0.072712
2101;26;0.096932
2101;28;0.073807
2151;24;0.073368
2151;26;0.098677
2151;28;0.074278
2201;24;0.074003
4901;20;0.179936
2201;26;0.095190
4101;22;0.137816
2201;28;0.075329
2251;24;0.075567
2251;26;0.095238
2251;28;0.076687
2301;24;0.077596
2301;26;0.101265
4151;22;0.141047
2301;28;0.077122
2351;24;0.078237
2351;26;0.102003
4951;20;0.185408
2401;24;0.079665
2351;28;0.078478
2401;26;0.105800
2451;24;0.080564
2401;28;0.079396
4201;22;0.154752
2451;26;0.105920
2501;24;0.080497
2451;28;0.080799
5001;20;0.185867
4251;22;0.167892
2501;26;0.108580
2551;24;0.081670
2501;28;0.081919
1301;32;0.063288
1301;34;0.066176
1301;30;0.064090
2551;26;0.107230
1351;32;0.063820
1351;34;0.067236
1351;30;0.066414
2551;28;0.083599
2601;24;0.082336
1401;32;0.064164
1401;34;0.068765
1401;30;0.075922
2601;26;0.109629
4301;22;0.152216
1451;32;0.065769
1451;34;0.069378
1451;30;0.078544
2651;24;0.084150
2601;28;0.085653
1501;32;0.066874
1501;34;0.070439
1501;30;0.063305
2651;26;0.108596
1551;32;0.069572
1551;34;0.071716
2701;24;0.085416
1551;30;0.075183
2651;28;0.086725
2701;26;0.109300
1601;32;0.068561
1601;34;0.073624
1601;30;0.065933
4351;22;0.164503
2751;24;0.085469
2701;28;0.089181
1651;32;0.068952
1651;34;0.077091
1651;30;0.069321
2751;26;0.109729
1701;32;0.070148
1701;34;0.075396
1701;30;0.073322
2801;24;0.088126
2751;28;0.088312
1751;32;0.072311
2801;26;0.110985
1751;34;0.076544
1751;30;0.077616
4401;22;0.179383
1801;32;0.074069
2851;24;0.088893
2801;28;0.088673
1801;34;0.078777
1801;30;0.079510
2851;26;0.115888
1851;32;0.073643
1851;34;0.082908
1851;30;0.070618
2901;24;0.092285
2851;28;0.090315
1901;32;0.074394
1901;34;0.080687
1901;30;0.080153
2901;26;0.100502
1951;32;0.076042
4451;22;0.180036
2951;24;0.092731
1951;34;0.082023
2901;28;0.091486
1951;30;0.074336
2951;26;0.118244
2001;32;0.077126
2001;34;0.084645
2001;30;0.070933
3001;24;0.093317
2951;28;0.092863
2051;32;0.080580
2051;34;0.088747
2051;30;0.084453
3001;26;0.121882
2101;32;0.079080
4501;22;0.165870
3051;24;0.094182
2101;34;0.086351
2101;30;0.080728
3001;28;0.093817
3051;26;0.121944
2151;32;0.080296
2151;34;0.088688
2151;30;0.074127
3101;24;0.094912
3051;28;0.096173
2201;32;0.082078
2201;34;0.090770
3101;26;0.119243
2201;30;0.086716
4551;22;0.172960
2251;32;0.083222
3151;24;0.096817
2251;34;0.095369
3101;28;0.097455
2251;30;0.076048
3151;26;0.124585
2301;32;0.087296
2301;30;0.090720
2301;34;0.093166
3151;28;0.098883
3201;24;0.097851
2351;32;0.085919
3201;26;0.123413
4601;22;0.167189
2351;34;0.095045
2351;30;0.086010
2401;32;0.086502
3251;24;0.099076
3201;28;0.101794
2401;30;0.088676
2401;34;0.097662
3251;26;0.124865
2451;32;0.088678
1301;36;0.066115
2451;30;0.072602
2451;34;0.103282
3251;28;0.105308
3301;24;0.101548
2501;32;0.091404
4651;22;0.186389
1351;36;0.067859
3301;26;0.126943
2501;30;0.084443
2501;34;0.101406
1401;36;0.071374
2551;32;0.095755
3301;28;0.108852
3351;24;0.102953
1451;36;0.069283
2551;30;0.096061
2551;34;0.103411
3351;26;0.134069
1501;36;0.071132
2601;32;0.093095
4701;22;0.168815
2601;30;0.083752
2601;34;0.105719
1551;36;0.073346
3351;28;0.112692
3401;24;0.103957
2651;32;0.095486
3401;26;0.126741
1601;36;0.073283
2651;30;0.102752
2651;34;0.109831
1651;36;0.074372
2701;32;0.097055
3401;28;0.109787
3451;24;0.110364
1701;36;0.076283
3451;26;0.133602
2701;30;0.102441
2701;34;0.108025
4751;22;0.181901
2751;32;0.098386
1751;36;0.080496
3451;28;0.110488
3501;24;0.111188
2751;30;0.091687
2751;34;0.109595
1801;36;0.078108
3501;26;0.125186
2801;32;0.103222
1851;36;0.079599
2801;30;0.106945
2801;34;0.111902
3501;28;0.113603
3551;24;0.110834
2851;32;0.101039
1901;36;0.083452
4801;22;0.194193
3551;26;0.133222
2851;30;0.107355
2851;34;0.118194
1951;36;0.082106
2901;32;0.102854
3601;24;0.111621
3551;28;0.115588
3601;26;0.135810
2001;36;0.083672
2901;30;0.116207
2901;34;0.116178
2951;32;0.104750
2051;36;0.086418
4851;22;0.176781
3651;24;0.113242
3601;28;0.117237
2951;30;0.107869
2951;34;0.118828
3651;26;0.135694
2101;36;0.092627
3001;32;0.107529
2151;36;0.088638
3001;30;0.112444
3001;34;0.120507
3651;28;0.118884
3701;24;0.115341
3701;26;0.138716
3051;32;0.112514
2201;36;0.091000
4901;22;0.177810
3051;30;0.108421
3051;34;0.125538
2251;36;0.095691
3751;24;0.118145
3701;28;0.119658
3101;32;0.118093
3751;26;0.142137
2301;36;0.093557
3101;30;0.115340
3101;34;0.124679
4951;22;0.180592
3151;32;0.109794
2351;36;0.095503
3751;28;0.121570
3801;24;0.120785
1301;38;0.067091
3801;26;0.140246
3151;30;0.118162
3151;34;0.125811
2401;36;0.098487
3201;32;0.112649
1351;38;0.067910
2451;36;0.107049
1401;38;0.067636
3851;24;0.121214
3801;28;0.123704
3201;34;0.128383
3201;30;0.125423
3251;32;0.115410
1451;38;0.068997
3851;26;0.144974
5001;22;0.195207
2501;36;0.101768
1501;38;0.071174
3251;30;0.117312
3251;34;0.133149
1551;38;0.071518
3901;24;0.123244
2551;36;0.103121
3851;28;0.127395
3301;32;0.119294
3901;26;0.150022
1601;38;0.072693
2601;36;0.108721
3301;34;0.145606
3301;30;0.116442
1651;38;0.074496
3351;32;0.126691
3951;24;0.126326
3901;28;0.132399
1701;38;0.074934
2651;36;0.106255
3951;26;0.145241
1751;38;0.076356
3351;30;0.115267
3351;34;0.135650
3401;32;0.119540
2701;36;0.108843
1801;38;0.078154
4001;24;0.127881
3951;28;0.135545
1851;38;0.083688
3401;30;0.111934
3401;34;0.137256
4001;26;0.152370
2751;36;0.111817
3451;32;0.121278
1901;38;0.080274
1951;38;0.081441
4051;24;0.137577
2801;36;0.123851
4001;28;0.140146
3451;30;0.130712
3451;34;0.141087
3501;32;0.123350
4051;26;0.147655
2001;38;0.087388
2851;36;0.114842
2051;38;0.084590
3501;30;0.136018
3501;34;0.151760
4101;24;0.138496
4051;28;0.146897
3551;32;0.126567
2101;38;0.086077
2901;36;0.117701
4101;26;0.150818
2151;38;0.091581
3551;30;0.123645
3551;34;0.142650
3601;32;0.133730
2951;36;0.123621
4101;28;0.137926
4151;24;0.139019
2201;38;0.089709
4151;26;0.157820
3601;30;0.148083
3001;36;0.121295
2251;38;0.091058
3601;34;0.144792
3651;32;0.129523
2301;38;0.096732
4151;28;0.141914
4201;24;0.139523
3051;36;0.123712
4201;26;0.155394
3651;34;0.150650
3651;30;0.141420
2351;38;0.093609
3701;32;0.129837
4251;24;0.137895
4251;26;0.159940
3101;36;0.127448
2401;38;0.095655
4201;28;0.142945
3701;30;0.133366
3701;34;0.158298
2451;38;0.102252
3751;32;0.133190
4251;28;0.145001
3151;36;0.138296
4301;24;0.142095
2501;38;0.099025
4301;26;0.162919
3751;30;0.126944
3751;34;0.150633
3201;36;0.130434
2551;38;0.100920
3801;32;0.133696
4301;28;0.148574
4351;24;0.144150
2601;38;0.107622
3801;30;0.129276
3251;36;0.131937
4351;26;0.161447
3801;34;0.155689
3851;32;0.141372
2651;38;0.104538
4351;28;0.150500
3301;36;0.139692
4401;24;0.147590
3851;30;0.129005
3851;34;0.156844
2701;38;0.106351
4401;26;0.168366
3901;32;0.138586
3351;36;0.136737
2751;38;0.112378
3901;30;0.133871
4401;28;0.151836
3901;34;0.165594
4451;24;0.149238
2801;38;0.110130
3951;32;0.139127
4451;26;0.170881
3401;36;0.138548
2851;38;0.112717
3951;30;0.140659
3951;34;0.159925
4451;28;0.155738
3451;36;0.143303
4001;32;0.140881
4501;24;0.151422
2901;38;0.119027
4501;26;0.174259
4001;30;0.134663
3501;36;0.158682
4001;34;0.164025
2951;38;0.116389
4051;32;0.143319
4501;28;0.158841
4551;24;0.155059
4551;26;0.176191
3001;38;0.118600
3551;36;0.145795
4051;30;0.136600
4051;34;0.164568
4101;32;0.151261
4551;28;0.162342
3051;38;0.124675
3601;36;0.147983
4601;24;0.168578
4101;30;0.141174
4601;26;0.182722
4101;34;0.172495
3101;38;0.123150
4151;32;0.145292
1301;44;0.140689
1301;46;0.068538
1301;40;0.068360
1301;42;0.172938
3651;36;0.157546
4601;28;0.167843
4151;30;0.146437
1351;44;0.128564
1351;46;0.069682
1351;42;0.166580
1351;40;0.068076
3151;38;0.124619
4651;24;0.169145
4151;34;0.166050
1401;44;0.137220
4651;26;0.185373
1401;46;0.067124
1401;42;0.247229
1401;40;0.069254
4201;32;0.147874
1451;44;0.129840
3701;36;0.150683
1451;42;0.164948
3201;38;0.129395
1451;46;0.070164
1451;40;0.070628
4201;30;0.146693
1501;44;0.123840
1501;42;0.170001
4651;28;0.170684
4251;32;0.149314
1501;46;0.072055
1501;40;0.073708
1551;42;0.149671
4201;34;0.168535
4701;24;0.167473
1551;44;0.142194
3251;38;0.129132
1551;46;0.075092
1551;40;0.078753
1601;42;0.166134
3751;36;0.155679
4701;26;0.185325
4251;30;0.146683
1601;44;0.139163
1601;40;0.074750
1601;46;0.071039
1651;42;0.167693
4251;34;0.171060
1651;44;0.137956
3301;38;0.132154
4301;32;0.153589
1651;40;0.077872
1651;46;0.073165
4701;28;0.179524
1701;42;0.162609
1701;44;0.133472
3801;36;0.159250
4751;24;0.170001
4301;30;0.155661
1701;40;0.076803
1701;46;0.073511
1751;42;0.156136
1751;44;0.139446
4751;26;0.188500
3351;38;0.138664
4301;34;0.182303
1751;40;0.078530
1751;46;0.074436
1801;42;0.167858
1801;44;0.135060
4351;32;0.162647
3851;36;0.171641
1801;40;0.082279
1801;46;0.081307
1851;44;0.141795
1851;42;0.172712
4751;28;0.172591
3401;38;0.136318
4351;30;0.165456
4801;24;0.169730
1851;40;0.084457
1901;44;0.145508
1851;46;0.077893
1901;42;0.182776
4801;26;0.197322
4351;34;0.176084
1901;40;0.082118
1951;44;0.142655
3901;36;0.159459
1901;46;0.082670
3451;38;0.139388
4401;32;0.155747
1951;42;0.176654
1951;40;0.088433
2001;44;0.152187
4801;28;0.174195
1951;46;0.080296
4401;30;0.153439
2001;42;0.172136
4851;24;0.173534
2001;40;0.085774
2051;44;0.149079
3501;38;0.167562
3951;36;0.164087
2001;46;0.084118
4401;34;0.178848
2051;42;0.171385
4851;26;0.198830
4451;32;0.160501
2051;40;0.088720
2101;44;0.143304
2101;42;0.188604
2051;46;0.082139
3551;38;0.142424
4451;30;0.163985
2101;40;0.089023
2151;44;0.151586
4851;28;0.177974
2151;42;0.199029
2101;46;0.084348
4001;36;0.173750
4901;24;0.174686
2151;40;0.089034
4451;34;0.182978
2201;44;0.147507
4901;26;0.199232
2201;42;0.172182
4501;32;0.162029
2151;46;0.085202
3601;38;0.143421
2201;40;0.093308
2251;44;0.155207
2251;42;0.203130
4501;30;0.160643
2201;46;0.086402
4051;36;0.163191
2251;40;0.093339
2301;44;0.148675
4901;28;0.179466
2301;42;0.211981
4501;34;0.189864
2251;46;0.095996
4951;24;0.177261
3651;38;0.172274
4551;32;0.165795
2301;40;0.099329
2351;44;0.146362
4951;26;0.202466
2351;42;0.207302
4101;36;0.167791
4551;30;0.163158
2301;46;0.091870
2351;40;0.101163
2401;44;0.162774
2401;42;0.198388
3701;38;0.164099
4551;34;0.189067
2351;46;0.104259
2401;40;0.106444
2451;44;0.156563
2451;42;0.198994
4951;28;0.182631
4601;32;0.171416
4151;36;0.171477
5001;24;0.179571
5001;26;0.204806
2401;46;0.094027
2451;40;0.099001
2501;44;0.161998
2501;42;0.193914
4601;30;0.168204
3751;38;0.152599
2451;46;0.097543
2501;40;0.105949
2551;44;0.167225
2551;42;0.209509
4601;34;0.190842
4201;36;0.186183
4651;32;0.183863
5001;28;0.184066
2501;46;0.097061
3801;38;0.159126
2551;40;0.101386
2601;42;0.193269
2601;44;0.152375
4651;30;0.184294
4251;36;0.173837
2551;46;0.099252
2601;40;0.104852
2651;44;0.168295
2651;42;0.208155
4651;34;0.193333
3851;38;0.198812
4701;32;0.173174
2601;46;0.100335
2651;40;0.106153
2701;44;0.164579
2701;42;0.181121
4301;36;0.177512
4701;30;0.188363
2651;46;0.103850
2701;40;0.107751
2751;44;0.164380
2751;42;0.186065
3901;38;0.187248
4701;34;0.203979
2701;46;0.116238
4751;32;0.173535
2751;40;0.112437
2801;44;0.165102
2801;42;0.211260
4351;36;0.187986
3951;38;0.162871
4751;30;0.174024
2751;46;0.105988
2851;44;0.178521
2801;40;0.112087
2851;42;0.204577
4751;34;0.198925
2801;46;0.114459
2901;44;0.179590
2851;40;0.114287
4801;32;0.177000
2901;42;0.202781
4001;38;0.200855
4401;36;0.182286
4801;30;0.177255
2851;46;0.111321
2951;44;0.181669
2951;42;0.208107
2901;40;0.120116
4051;38;0.162385
4801;34;0.202647
2901;46;0.115911
3001;44;0.182695
4451;36;0.185771
4851;32;0.183182
2951;40;0.118088
3001;42;0.215625
4851;30;0.178965
1301;48;0.065023
1301;50;0.089263
1301;52;0.064405
2951;46;0.114533
3051;44;0.181268
4101;38;0.191716
1351;48;0.066169
1351;52;0.066838
1351;50;0.092462
3051;42;0.246085
3001;40;0.125979
4501;36;0.190404
1401;48;0.066582
1401;50;0.097532
1401;52;0.066777
3001;46;0.116063
3101;44;0.204875
4851;34;0.204414
4901;32;0.194227
1451;48;0.067308
1451;50;0.093638
1451;52;0.068409
3101;42;0.232072
3051;40;0.129633
4151;38;0.199303
4901;30;0.182436
3051;46;0.118155
1501;48;0.069137
3151;44;0.178894
1501;50;0.090882
1501;52;0.068624
3151;42;0.227187
4551;36;0.208232
1551;48;0.069565
3101;40;0.125557
1551;50;0.084172
1551;52;0.071484
3101;46;0.122209
4901;34;0.210119
3201;44;0.199608
1601;48;0.073935
4201;38;0.195729
1601;50;0.098917
1601;52;0.071302
4951;32;0.182124
3201;42;0.336596
3151;40;0.134596
4951;30;0.187109
1651;48;0.071012
1651;50;0.096685
1651;52;0.074480
3151;46;0.140777
3251;44;0.192873
4251;38;0.197851
4601;36;0.192493
1701;48;0.075678
3251;42;0.230382
1701;50;0.096102
1701;52;0.072999
3201;40;0.143664
1751;48;0.073492
4951;34;0.230648
3201;46;0.127320
1751;50;0.099388
3301;44;0.195498
1751;52;0.076624
5001;32;0.184556
3301;42;0.239749
5001;30;0.191883
1801;48;0.077633
4301;38;0.191445
3251;40;0.131867
1801;50;0.097522
1801;52;0.075141
4651;36;0.196048
3251;46;0.138282
3351;44;0.187049
1851;48;0.076098
3351;42;0.236972
1851;50;0.100725
1851;52;0.079846
3301;40;0.135769
1901;48;0.079455
5001;34;0.210523
1901;50;0.102983
3301;46;0.128894
1901;52;0.077469
4351;38;0.178879
3401;44;0.201971
3401;42;0.263423
1951;48;0.078416
1951;50;0.106318
4701;36;0.210825
3351;40;0.135000
1951;52;0.083019
2001;48;0.080692
3351;46;0.138277
3451;44;0.215034
3451;42;0.243629
2001;50;0.099902
2001;52;0.079895
4401;38;0.195487
2051;48;0.081225
3401;40;0.139491
2051;50;0.108356
2051;52;0.085744
3401;46;0.133198
2101;48;0.083588
4751;36;0.202742
