TamanoMatriz;Procesos;Tiempo
3501;42;0.237234
3501;44;0.193097
2101;50;0.111405
3451;40;0.144094
2101;52;0.082725
2151;48;0.084315
4451;38;0.214086
2151;50;0.112082
3451;46;0.139769
3551;42;0.235762
2151;52;0.090163
2201;48;0.085330
3551;44;0.215376
1301;54;0.188033
3501;40;0.142340
4801;36;0.202875
1301;58;0.037839
1301;56;0.038612
2201;50;0.107344
1351;54;0.204707
2201;52;0.091015
2251;48;0.086796
1351;58;0.039817
3501;46;0.136408
1351;56;0.063827
3601;42;0.253837
4501;38;0.181609
1401;54;0.200688
2251;50;0.112524
3601;44;0.189368
1451;54;0.208612
2301;48;0.088422
2251;52;0.092638
1401;58;0.066426
3551;40;0.151810
1401;56;0.066133
1501;54;0.211044
2301;50;0.089503
3651;42;0.260524
1451;58;0.066471
3551;46;0.139755
1451;56;0.068218
1551;54;0.202370
2351;48;0.099019
4851;36;0.210336
2301;52;0.088549
3651;44;0.205411
4551;38;0.188291
1601;54;0.213842
2351;50;0.112456
3601;40;0.157395
1501;58;0.069079
1501;56;0.067569
2401;48;0.091684
2351;52;0.098641
1651;54;0.203765
3701;42;0.271274
3601;46;0.161335
1551;58;0.068233
1551;56;0.071367
2401;50;0.118644
3701;44;0.234467
1701;54;0.207530
2451;48;0.101524
2401;52;0.091620
3651;40;0.150988
1601;58;0.073113
1601;56;0.069918
4901;36;0.231040
1751;54;0.210984
4601;38;0.197271
2451;50;0.127752
3751;42;0.253420
3651;46;0.142285
2501;48;0.094735
1651;58;0.070539
2451;52;0.102744
1651;56;0.075381
1801;54;0.211814
3751;44;0.201409
2501;50;0.126337
3701;40;0.148623
1851;54;0.214612
1701;58;0.070695
1701;56;0.071805
2551;48;0.102882
2501;52;0.094332
3801;42;0.271936
1901;54;0.207312
3701;46;0.157182
2551;50;0.132747
1751;58;0.072560
4651;38;0.212146
1751;56;0.072293
4951;36;0.212861
3801;44;0.232633
1951;54;0.223215
2601;48;0.098000
3751;40;0.163033
2551;52;0.107365
1801;58;0.072589
1801;56;0.074226
2601;50;0.103803
3851;42;0.262754
2001;54;0.216133
3751;46;0.147644
2651;48;0.104616
2601;52;0.098545
1851;58;0.075995
1851;56;0.074683
2051;54;0.209532
3851;44;0.219443
3801;40;0.156023
2651;50;0.138750
4701;38;0.222678
5001;36;0.215446
2701;48;0.102133
2101;54;0.249474
1901;58;0.075646
1901;56;0.077452
3901;42;0.241286
2651;52;0.100468
3801;46;0.153817
2701;50;0.123545
2151;54;0.219984
1951;58;0.080510
1951;56;0.077447
3901;44;0.222101
2751;48;0.106641
3851;40;0.156697
2701;52;0.102153
3951;42;0.249750
2001;58;0.078021
4751;38;0.227524
2001;56;0.081678
2201;54;0.215461
3851;46;0.152775
2751;50;0.136012
2751;52;0.102916
2801;48;0.105158
3951;44;0.212764
2251;54;0.223239
3901;40;0.179004
2051;58;0.078949
2051;56;0.079910
2801;50;0.130754
4001;42;0.253174
2851;48;0.108524
2801;52;0.104999
3901;46;0.158203
2301;54;0.231374
4801;38;0.196506
1301;60;0.038400
2101;58;0.080483
2101;56;0.086092
2851;50;0.134834
3951;40;0.159140
4001;44;0.222964
2851;52;0.106624
1351;60;0.039031
2901;48;0.109095
2351;54;0.227865
4051;42;0.251305
3951;46;0.157162
2151;56;0.082153
2151;58;0.081019
2901;50;0.135775
1401;60;0.065537
2401;54;0.232605
2901;52;0.108741
2951;48;0.111586
4001;40;0.164990
2201;56;0.092316
2201;58;0.084373
4851;38;0.230210
1451;60;0.068633
4051;44;0.225738
2451;54;0.243887
4101;42;0.274685
2951;50;0.143819
4001;46;0.159093
2951;52;0.110742
1501;60;0.075862
2251;56;0.085589
3001;48;0.112304
2251;58;0.084560
2501;54;0.241371
4051;40;0.166905
3001;50;0.139302
1551;60;0.072045
4101;44;0.227844
2301;56;0.086633
2301;58;0.089442
2551;54;0.253321
4151;42;0.273375
3001;52;0.112421
3051;48;0.114124
4901;38;0.236930
4051;46;0.180448
1601;60;0.070103
2601;54;0.245482
3051;50;0.146221
2351;56;0.089288
2351;58;0.086895
3051;52;0.114296
1651;60;0.071951
4101;40;0.171792
3101;48;0.116171
4151;44;0.241101
4201;42;0.267001
2651;54;0.256353
2401;56;0.089848
2401;58;0.095994
4101;46;0.163458
3101;50;0.143803
1701;60;0.072529
4951;38;0.231926
3101;52;0.116786
3151;48;0.119249
2701;54;0.236006
4251;42;0.266240
2451;56;0.093280
2451;58;0.090900
1751;60;0.073447
4151;40;0.173491
4201;44;0.257053
3151;50;0.151542
2751;54;0.248228
4151;46;0.190463
3151;52;0.118559
3201;48;0.134627
1801;60;0.076413
2501;56;0.092723
2501;58;0.091132
4251;44;0.240096
2801;54;0.243408
4301;42;0.278318
3201;50;0.149892
1851;60;0.076050
5001;38;0.209672
4201;40;0.174583
2551;56;0.098746
2551;58;0.093550
3201;52;0.121348
3251;48;0.122945
2851;54;0.248537
4201;46;0.167565
1901;60;0.081726
3251;50;0.157472
4251;40;0.176595
2601;56;0.095804
2601;58;0.094860
4351;42;0.295800
3251;52;0.122210
4301;44;0.266751
3301;48;0.135979
2901;54;0.243097
4251;46;0.174969
1951;60;0.078025
3301;50;0.150880
2651;58;0.100315
2651;56;0.108674
3301;52;0.125795
3351;48;0.127182
2951;54;0.252355
4301;40;0.190799
2001;60;0.079965
4351;44;0.251794
4401;42;0.270869
4301;46;0.173615
2701;58;0.097683
2701;56;0.099409
3351;50;0.162496
3001;54;0.261236
1301;62;0.038414
2051;60;0.081297
3351;52;0.126768
3401;48;0.136933
2751;58;0.110527
2751;56;0.115941
4351;40;0.178720
1351;62;0.039417
4451;42;0.284706
3051;54;0.260377
4401;44;0.258521
2101;60;0.083666
3401;50;0.157799
4351;46;0.178808
1401;62;0.043811
3451;48;0.133563
3401;52;0.131397
2801;56;0.106258
1451;62;0.066400
3101;54;0.278483
2801;58;4.348157
4401;40;0.182674
3451;50;0.165174
4501;42;0.268217
2851;56;0.104777
3501;48;0.142248
3451;52;0.131587
1501;62;0.068772
4451;44;0.265681
4401;46;0.201900
3151;54;0.264395
2151;60;0.087554
1551;62;0.068489
3501;50;0.165154
2901;56;0.109077
2851;58;0.118724
4451;40;0.200814
3501;52;0.136434
3551;48;0.136537
3201;54;0.276318
2201;60;0.087049
1601;62;0.072798
4551;42;0.291985
4501;44;0.258886
4451;46;0.204615
2951;56;0.109409
3551;50;0.169971
1651;62;0.070706
3251;54;0.292939
2901;58;0.107329
2251;60;0.095177
3551;52;0.135799
3601;48;0.145003
1701;62;0.071688
4501;40;0.185271
3001;56;0.114999
2301;60;0.088491
4601;42;0.321159
3301;54;0.263864
2951;58;0.108004
4551;44;0.239229
3601;50;0.164770
4501;46;0.204839
1751;62;0.072744
3601;52;0.141499
3651;48;0.144495
2351;60;0.090695
3051;56;0.114377
3351;54;0.280288
3001;58;0.113016
1801;62;0.073765
4551;40;0.189870
3651;50;0.175934
4651;42;0.285508
2401;60;0.093528
3651;52;0.145735
3701;48;0.147520
4601;44;0.255154
3101;56;0.127808
1851;62;0.078797
4551;46;0.186359
3401;54;0.286595
3051;58;0.114270
2451;60;0.102393
1901;62;0.076830
3701;50;0.177988
3451;54;0.272090
3151;56;0.122376
3701;52;0.154541
4601;40;0.193390
3751;48;0.150039
3101;58;0.126169
4701;42;0.298115
4651;44;0.283384
2501;60;0.106580
4601;46;0.200834
1951;62;0.077098
3501;54;0.322458
3751;50;0.185929
3151;58;0.122150
3201;56;0.137131
2551;60;0.102242
3801;48;0.154709
3751;52;0.152325
2001;62;0.104680
4651;40;0.194498
4751;42;0.302642
4651;46;0.188133
3551;54;0.274057
4701;44;0.248926
2601;60;0.114018
3801;50;0.181661
3201;58;0.138456
2051;62;0.083559
3251;56;0.128068
3801;52;0.159747
3851;48;0.156359
2651;60;0.107089
2101;62;0.084640
4701;40;0.202203
3601;54;0.302131
3251;58;0.126224
3301;56;0.148647
3851;50;0.187675
4801;42;0.314277
4701;46;0.197211
3851;52;0.182184
2151;62;0.083225
3901;48;0.156992
4751;44;0.274116
2701;60;0.107806
3651;54;0.284048
3301;58;0.128231
3351;56;0.133072
2201;62;0.091960
3901;50;0.187727
2751;60;0.112560
4751;40;0.200503
3901;52;0.165297
3951;48;0.182605
4851;42;0.297244
4751;46;0.193360
3701;54;0.280104
2251;62;0.085120
4801;44;0.296341
3351;58;0.130635
3401;56;0.125809
2801;60;0.105236
3951;50;0.189443
2301;62;0.086003
3951;52;0.158244
4001;48;0.156630
3751;54;0.302344
4801;40;0.199938
3401;58;0.124256
3451;56;0.129914
2851;60;0.114115
4901;42;0.306302
4801;46;0.195414
2351;62;0.090545
4851;44;0.269184
4001;50;0.182036
3801;54;0.284473
4001;52;0.163350
3451;58;0.132688
2901;60;0.109303
4051;48;0.170368
3501;56;0.129856
2401;62;0.088780
4851;40;0.212056
4951;42;0.318742
3851;54;0.311481
2451;62;0.098518
2951;60;0.127314
4051;50;0.186655
4851;46;0.195836
3501;58;0.128106
4901;44;0.278143
3551;56;0.138420
4051;52;0.157389
4101;48;0.159553
2501;62;0.091917
3001;60;0.113605
3901;54;0.309065
3551;58;0.141528
4901;40;0.206657
4101;50;0.167715
3601;56;0.136381
5001;42;0.309817
4101;52;0.168442
4901;46;0.199910
4151;48;0.172709
4951;44;0.263371
2551;62;0.092694
3051;60;0.114672
3951;54;0.313731
3601;58;0.132339
3651;56;0.147886
4151;50;0.193630
2601;62;0.096602
4151;52;0.161756
4201;48;0.164564
4951;40;0.208931
3101;60;0.119918
4951;46;0.230066
4001;54;0.301180
5001;44;0.311476
2651;62;0.096690
3651;58;0.160004
3701;56;0.140105
4251;48;0.176000
4201;50;0.169977
3151;60;0.119147
4201;52;0.176196
2701;62;0.105318
4051;54;0.318402
5001;40;0.223681
3701;58;0.136982
4251;50;0.194576
5001;46;0.203368
3751;56;0.159636
4251;52;0.164667
4301;48;0.167429
3201;60;0.132919
2751;62;0.100636
4101;54;0.307377
3751;58;0.139273
3801;56;0.144788
3251;60;0.122652
2801;62;0.102358
4301;50;0.196579
4301;52;0.183002
4351;48;0.175300
4151;54;0.316825
3801;58;0.144791
2851;62;0.104856
3301;60;0.125152
3851;56;0.171351
4351;50;0.198240
4201;54;0.319503
4351;52;0.171419
4401;48;0.172876
2901;62;0.104955
3851;58;0.144216
3351;60;0.127340
3901;56;0.148515
4251;54;0.326834
2951;62;0.114826
4401;50;0.202132
3401;60;0.128801
4401;52;0.188322
4451;48;0.176761
3901;58;0.157250
3951;56;0.152217
4301;54;0.324596
3001;62;0.108919
3451;60;0.138217
4451;50;0.201669
3951;58;0.147840
4451;52;0.174388
4501;48;0.178063
3051;62;0.126040
4001;56;0.155652
4351;54;0.328451
3501;60;0.133905
4501;50;0.204518
3101;62;0.113144
4001;58;0.168937
4501;52;0.194241
4551;48;0.178016
4051;56;0.155233
4401;54;0.316390
1301;64;0.265982
3551;60;0.150522
1351;64;0.268275
3151;62;0.114285
4551;50;0.209173
4051;58;0.152613
1401;64;0.262250
4551;52;0.182267
4101;56;0.162048
4451;54;0.328169
3601;60;0.137948
1451;64;0.301582
4601;48;0.181747
3201;62;0.123463
1501;64;0.278727
1551;64;0.272579
4101;58;0.155361
4601;50;0.210745
3651;60;0.140072
4151;56;0.160227
4501;54;0.374610
1601;64;0.303796
4601;52;0.203239
3251;62;0.118406
4651;48;0.184910
1651;64;0.311865
1701;64;0.327855
4151;58;0.159461
3701;60;0.145314
3301;62;0.137664
4201;56;0.172497
4651;50;0.216216
1751;64;0.283305
4551;54;0.335678
4651;52;0.186068
4701;48;0.215242
1801;64;0.314518
3751;60;0.145181
3351;62;0.121988
4251;56;0.162350
4201;58;0.158357
1851;64;0.290290
4701;50;0.215480
1901;64;0.300066
4601;54;0.333567
4701;52;0.204280
4251;58;0.168716
3401;62;0.123517
4751;48;0.191134
3801;60;0.157918
1951;64;0.289075
4301;56;0.185230
2001;64;0.318170
3451;62;0.131524
4751;50;0.218323
4651;54;0.353754
2051;64;0.296132
4751;52;0.190897
3851;60;0.149924
4301;58;0.165840
4801;48;0.208271
4351;56;0.170234
2101;64;0.301263
3501;62;0.128640
2151;64;0.324112
4701;54;0.346956
4801;50;0.224099
3901;60;0.177921
2201;64;0.323560
4351;58;0.184077
4801;52;0.212432
4401;56;0.204830
4851;48;0.194705
3551;62;0.144464
2251;64;0.290808
2301;64;0.326236
4751;54;0.340154
3951;60;0.155389
4401;58;0.169352
4851;50;0.225419
3601;62;0.132379
2351;64;0.320017
4851;52;0.191315
4451;56;0.173893
4901;48;0.212026
2401;64;0.307716
4001;60;0.156270
4801;54;0.350817
3651;62;0.134853
2451;64;0.306165
4451;58;0.201930
4901;50;0.254369
4501;56;0.178334
4901;52;0.225496
2501;64;0.390986
4951;48;0.198405
4051;60;0.164717
3701;62;0.140244
2551;64;0.319438
4851;54;0.347791
4501;58;0.176405
4951;50;0.230947
2601;64;0.344588
4551;56;0.180253
4101;60;0.161140
4951;52;0.199882
3751;62;0.138924
5001;48;0.210414
2651;64;0.338606
4901;54;0.360379
4551;58;0.176559
2701;64;0.334369
4601;56;0.181461
4151;60;0.180634
5001;50;0.252968
3801;62;0.156169
5001;52;0.228739
2751;64;0.397738
4951;54;0.357208
4601;58;0.185446
2801;64;0.346727
3851;62;0.144023
4201;60;0.168944
4651;56;0.187516
2851;64;0.315194
5001;54;0.371626
4251;60;0.207114
4651;58;0.184235
3901;62;0.145097
2901;64;0.341205
4701;56;0.185240
2951;64;0.360217
4301;60;0.175538
3951;62;0.149875
4701;58;0.196931
3001;64;0.328393
4751;56;0.206132
3051;64;0.332232
4351;60;0.179640
4001;62;0.150866
4751;58;0.190692
3101;64;0.330392
4801;56;0.191433
3151;64;0.387286
4051;62;0.164031
4401;60;0.186912
4801;58;0.216147
3201;64;0.353929
4851;56;0.220225
4101;62;0.155884
4451;60;0.182175
3251;64;0.357367
4851;58;0.193750
3301;64;0.354880
4151;62;0.188715
4901;56;0.196306
4501;60;0.207831
3351;64;0.341820
4901;58;0.199573
3401;64;0.344063
4201;62;0.160978
4951;56;0.237999
4551;60;0.187909
3451;64;0.357745
4251;62;0.160758
4951;58;0.197913
5001;56;0.203956
3501;64;0.341684
4601;60;0.192263
4301;62;0.176194
3551;64;0.357877
5001;58;0.204038
4651;60;0.195830
3601;64;0.390317
4351;62;0.168965
3651;64;0.406495
4701;60;0.194110
4401;62;0.202020
3701;64;0.448768
4751;60;0.210728
3751;64;0.416687
4451;62;0.177526
3801;64;0.480654
4801;60;0.201999
4501;62;0.178237
3851;64;0.511605
4551;62;0.186097
4851;60;0.230589
3901;64;0.481616
3951;64;0.525626
4601;62;0.181724
4901;60;0.209303
4001;64;0.459133
4651;62;0.208281
4051;64;0.558169
4951;60;0.205281
4101;64;0.403434
4701;62;0.186914
5001;60;0.214716
4151;64;0.386910
4751;62;0.191470
4201;64;0.541723
4251;64;0.442368
4801;62;0.199999
4301;64;0.488759
4851;62;0.197228
4351;64;0.508379
4401;64;0.459442
4901;62;0.220768
4451;64;0.560418
4951;62;0.203470
4501;64;0.555937
5001;62;0.205957
4551;64;0.580248
4601;64;0.529604
4651;64;0.476471
4701;64;0.545659
4751;64;0.447279
4801;64;0.611809
4851;64;0.539136
4901;64;0.565446
4951;64;0.585018
5001;64;0.421769
5051;2;0.295089
5101;2;0.296608
5151;2;0.314291
5201;2;0.299373
5251;2;0.324482
5301;2;0.324179
5351;2;0.344129
5401;2;0.355516
5451;2;0.338359
5501;2;0.363722
5551;2;0.373233
5601;2;0.378584
5651;2;0.377998
5701;2;0.397841
5751;2;6.547763
5801;2;0.666924
5851;2;0.744863
5901;2;0.819738
5951;2;0.894445
6001;2;0.837779
6051;2;0.778659
6101;2;1.398459
6151;2;1.510979
6201;2;0.868287
6251;2;0.843573
6301;2;0.517087
6351;2;0.537294
6401;2;0.533614
6451;2;0.530968
6501;2;0.477943
6551;2;3.903344
5051;4;0.247643
5051;6;0.237267
5101;6;0.241031
5101;4;0.246397
5151;6;0.238854
5151;4;0.249012
5201;6;0.242747
5201;4;0.250690
5251;6;0.245523
5251;4;0.257109
5301;6;0.257482
5301;4;0.265998
5351;6;0.255730
5351;4;0.264711
5401;6;0.261369
5401;4;0.272662
5451;4;0.278246
5451;6;0.267486
5501;6;0.269387
5501;4;0.279639
5551;4;0.280875
5551;6;0.269878
5601;6;0.275153
5601;4;0.283487
5651;4;0.296169
5651;6;0.285452
5701;6;0.286231
5701;4;0.293599
5751;4;0.301436
5751;6;0.290841
5801;6;0.295844
5801;4;0.306143
5851;6;0.301346
5851;4;0.313872
5901;6;0.305540
5901;4;0.317625
5951;4;0.321336
5951;6;0.308674
6001;4;0.323936
6001;6;0.310459
6051;4;0.329814
6051;6;0.317247
6101;6;0.323021
6101;4;0.334924
6151;6;0.330101
6151;4;0.345442
6201;4;0.345547
6201;6;0.335030
6251;4;0.340234
6251;6;0.329498
6301;4;0.355263
6301;6;0.340524
6351;4;0.361247
6351;6;0.345709
6401;6;0.349258
6401;4;0.365610
6451;6;0.352713
6451;4;0.366572
6501;4;0.367384
6501;6;0.354137
6551;6;0.363511
6551;4;0.378609
5051;8;0.210797
5101;8;0.209369
5151;8;0.212578
5201;8;0.215806
5251;8;0.219754
5301;8;0.222178
5351;8;0.226932
5401;8;0.228565
5451;8;0.231502
5501;8;0.235113
5551;8;0.239335
5601;8;0.242937
5651;8;0.245463
5701;8;0.248142
5751;8;0.252036
5801;8;0.255012
5851;8;0.260498
5901;8;0.263130
5951;8;0.269020
6001;8;0.272354
6051;8;0.321995
6101;8;0.279674
6151;8;0.282422
6201;8;0.284276
6251;8;0.290228
5051;10;0.194991
6301;8;0.298896
5101;10;0.195546
6351;8;0.299565
5151;10;0.202105
5201;10;0.202152
6401;8;0.302958
5251;10;0.210832
6451;8;0.305786
5301;10;0.223064
5351;10;0.227726
6501;8;0.308277
5401;10;0.219000
6551;8;0.314029
5451;10;0.225232
5501;10;0.230208
5551;10;0.226074
5601;10;0.236904
5051;18;0.215117
5651;10;0.236813
5101;18;0.222695
5701;10;0.242102
5151;18;0.217653
5751;10;0.243343
5201;18;0.220346
5251;18;0.224316
5801;10;0.245369
5301;18;0.228630
5851;10;0.254340
5351;18;0.233664
5901;10;0.253846
5401;18;0.234988
5951;10;0.256054
5451;18;0.240767
6001;10;0.260550
5501;18;0.242496
5551;18;0.247119
6051;10;0.272343
5601;18;0.247748
6101;10;0.271312
5651;18;0.256782
6151;10;0.276729
5701;18;0.256867
6201;10;0.279223
5751;18;0.265967
6251;10;0.286119
5801;18;0.262865
6301;10;0.293181
5851;18;0.273894
6351;10;0.292990
5901;18;0.272339
5951;18;0.283383
6401;10;0.304315
6001;18;0.278314
6451;10;0.297678
6051;18;0.281804
6501;10;0.306175
6101;18;0.286960
6551;10;0.309891
6151;18;0.291247
6201;18;0.294675
6251;18;0.299803
5051;28;0.191577
6301;18;0.304294
5101;28;0.192334
5151;28;0.195426
6351;18;0.305237
5201;28;0.201849
6401;18;0.314537
5251;28;0.203753
5301;28;0.212662
6451;18;0.316038
5051;34;0.493675
5351;28;0.217806
6501;18;0.323466
5101;34;0.291117
5401;28;0.229677
5151;34;0.260568
6551;18;0.324146
5451;28;0.215307
5201;34;0.635244
5501;28;0.215474
5251;34;0.630258
5551;28;0.219504
5301;34;0.622809
5051;38;0.225142
5051;40;0.216225
5601;28;0.224891
5101;38;0.216879
5101;40;0.214830
5351;34;0.648596
5651;28;0.228962
5151;38;0.220642
5151;40;0.236667
5401;34;0.321584
5701;28;0.229173
5201;38;0.227020
5201;40;0.219056
5451;34;0.670966
5751;28;0.232289
5251;38;0.224789
5251;40;0.225744
5501;34;0.730004
5301;38;0.228748
5801;28;0.235676
5301;40;0.225324
5551;34;0.735580
5351;38;0.236655
5351;40;0.229240
5851;28;0.242384
5601;34;0.706543
5401;38;0.234052
5401;40;0.239645
5901;28;0.247415
5651;34;0.290413
5451;38;0.237404
5451;40;0.233699
5951;28;0.254002
5701;34;0.273218
5501;38;0.242585
5501;40;0.235631
6001;28;0.260898
5751;34;0.278160
5551;38;0.267334
5551;40;0.254627
6051;28;0.267786
5801;34;0.272556
5601;38;0.247378
5601;40;0.241577
6101;28;0.257958
5851;34;0.272278
5651;38;0.253369
5651;40;0.246723
6151;28;0.261363
5901;34;0.277156
5701;38;0.275593
5701;40;0.275076
5751;38;0.267199
6201;28;0.265681
5951;34;0.298577
5751;40;0.254320
5801;38;0.264083
6001;34;0.290875
6251;28;0.269425
5801;40;0.260185
5851;38;0.287296
6051;34;0.289180
6301;28;0.273826
5851;40;0.292107
5901;38;0.266364
6101;34;0.293363
6351;28;0.278530
5901;40;0.264033
5951;38;0.269669
5951;40;0.273590
6151;34;2.036371
6401;28;0.282822
6001;38;0.295456
6001;40;0.268815
6451;28;0.286479
6201;34;0.609094
6051;38;0.276725
6051;40;0.273819
6501;28;0.291025
6251;34;0.944705
6101;38;0.281716
6101;40;0.286319
6551;28;0.296348
6301;34;0.870626
6151;38;0.304590
6151;40;0.281043
6351;34;0.874427
6201;38;0.286128
6201;40;0.282900
6401;34;0.418393
6251;38;0.289915
6251;40;0.300913
6451;34;0.849534
6301;38;0.309133
6301;40;0.289687
6501;34;0.912913
6351;38;0.298261
6351;40;0.292665
5051;54;0.205010
5051;52;0.207426
6551;34;0.926405
6401;38;0.328334
6401;40;0.321862
5101;54;0.229103
5101;52;0.243378
6451;38;0.320197
5151;52;0.210653
5151;54;0.207777
6451;40;0.301092
5201;52;0.210851
5201;54;0.249495
6501;38;0.310942
6501;40;0.309226
5251;52;0.214101
5251;54;0.216346
6551;38;0.315018
5301;52;0.216913
6551;40;0.308867
5301;54;0.263772
5351;52;0.221555
5351;54;0.220645
5401;52;0.223775
5401;54;0.223350
5451;52;0.226672
5451;54;0.227230
5501;52;0.228684
5501;54;0.230065
5051;58;0.271599
5051;60;0.232078
5551;52;0.235959
5551;54;0.236223
5101;58;0.250063
5101;60;0.251438
5601;52;0.238378
5601;54;0.237963
5151;58;0.273957
5151;60;0.245427
5651;52;0.244581
5651;54;0.245926
5201;58;0.270229
5201;60;0.271287
5701;52;0.245488
5251;58;0.307151
5701;54;0.243561
5251;60;0.241433
5301;58;0.267817
5751;52;0.252200
5301;60;0.249618
5751;54;0.256107
5351;58;0.247794
5801;52;0.253284
5351;60;0.256496
5801;54;0.253199
5401;58;0.409721
5401;60;0.256699
5851;52;0.260636
5851;54;0.281282
5451;58;0.258922
5451;60;0.275278
5901;52;0.261553
5901;54;0.260159
5501;58;0.263514
5501;60;0.253968
5951;52;0.272709
5951;54;0.289998
5551;58;0.286027
5551;60;0.298499
6001;52;0.266778
6001;54;0.265752
5601;58;0.296910
5601;60;0.258636
6051;52;0.276269
5651;58;0.271605
6051;54;0.305225
5651;60;0.288564
6101;52;0.273557
5701;58;0.313007
6101;54;0.273454
5701;60;0.290372
5751;58;0.282847
6151;52;0.283159
6151;54;0.324735
5751;60;0.295613
5801;58;0.274157
6201;52;0.277213
6201;54;0.279662
5801;60;0.301392
5851;58;0.285616
6251;52;0.291102
5851;60;0.312523
6251;54;0.281384
5901;58;0.293306
6301;52;0.283832
5901;60;0.352656
6301;54;0.285937
5951;58;0.313340
6351;52;0.298391
5951;60;0.298278
6351;54;0.293121
6001;58;0.315810
6401;52;0.293288
6001;60;0.289504
6051;58;0.333405
6401;54;0.299412
6451;52;0.309216
6051;60;0.301283
6101;58;0.302825
6451;54;0.295011
6501;52;0.299390
6101;60;0.303929
6151;58;0.305479
6501;54;0.308507
6151;60;0.322211
6551;52;0.319937
6201;58;0.318276
6551;54;0.303746
6201;60;0.308703
6251;58;0.312294
6251;60;0.308050
6301;58;0.317012
6301;60;0.321566
6351;58;0.319189
6351;60;0.313131
6401;58;0.356683
6451;58;0.327337
6401;60;0.334227
6501;58;0.387526
6451;60;0.329811
6551;58;0.327371
6501;60;0.377366
6551;60;0.337039
